,tweet_id,user,time,tweet_text,location,hashtags,search_term
122,1328452863014662146,WJones75701685,Mon Nov 16 21:40:18 +0000 2020,"For Christmas.
This year let's make a vow.
No Amazon, Bezos has enough.
No Walmart, the Waltons are rich enough.
No Costco, Superstore, or other big box stores, they are all doing fine.","Saskatchewan, Canada",,Walmart
123,1328451381380825088,toderash,Mon Nov 16 21:34:25 +0000 2020,"2) Level playing field between small biz &amp; big-box stores. WalMart, Superstore, Costco etc not allowed to sell non-essential items: rope off sections outside of grocery/pharmacy. Enforce fines, escalating by business size &amp; scope of violation to wipe out that day's profit.

3/9",Winnipeg,,Walmart
124,1328450699705847808,DalgarnoBruce,Mon Nov 16 21:31:42 +0000 2020,"@TracyMMPohill @cindian1 @BrianPallister That's because the politicians would get to much ""screaming at"" by parents that work. They don't like negative press!!!??? No common sense. If they R closing small businesses then why not Walmart, Costco, Ikea and the like??","Newdale, Manitoba",,Walmart
125,1328450291293941760,LeticiaLoomis,Mon Nov 16 21:30:05 +0000 2020,Pretty sad that Walmart shipped my order a lot faster than my amazon prime 😂🤦🏼‍♀️,"West Virginia, USA",,Walmart
126,1328450187224895491,NightHelperBlog,Mon Nov 16 21:29:40 +0000 2020,RT @Jamie1086: @zipporahs @sweetmatcha A10. I hope it's for Amazon or Walmart! #CareSmart,Midwest,"CareSmart,",Walmart
127,1328449998464290816,AlexPotato123,Mon Nov 16 21:28:55 +0000 2020,@pentaliatix cant wait to get banned mid stream cause walmart is playing Christmas songs on the PA in november,Canada,,Walmart
128,1328449876510707712,dumpthendp,Mon Nov 16 21:28:26 +0000 2020,"@deankoshelanyk The other sh1t?

No

Seen Costco and Walmart chuck people out (videos, not in person)

Never seen anyone w/o mask in these places

The directions of aisles doesn't make sense to me

I have never seen ANYONE stand behind another person and wait as they peruse the shelves

Pass by","Winnipeg, Manitoba",,Walmart
129,1328449475833159682,taylorg_34,Mon Nov 16 21:26:51 +0000 2020,It’s like the Walmart version of the jersey https://t.co/Hj3nWkV1Cs,Canada,,Walmart
130,1328449036861411328,thebrolemann,Mon Nov 16 21:25:06 +0000 2020,@Walmart having an issue with a product I've bought recently where should I go for help?,Canada,,Walmart
131,1328447098484891655,onefeistywmn,Mon Nov 16 21:17:24 +0000 2020,"@travisakers Walmart shoppers, same demographics",USA,,Walmart
132,1328445569312976897,kenzie8888,Mon Nov 16 21:11:19 +0000 2020,"RT @bmyska: Is there any logical reason that I can go to Walmart, Superstore, and Canadian Tire, but not Winners or to a nice restaurant fo…",In The Free World,,Walmart
133,1328444821824962560,Jamie1086,Mon Nov 16 21:08:21 +0000 2020,@zipporahs @sweetmatcha A10. I hope it's for Amazon or Walmart! #CareSmart,Santa Clara ,"CareSmart,",Walmart
134,1328443415365898247,RetroWinnipeg,Mon Nov 16 21:02:46 +0000 2020,"@ScottBilleck So those Walmart commercials with the toy bear trying to spread Christmas cheer is giving the wrong message, eh?",Winnipeg,,Walmart
135,1328442974062202887,BettyDeloney,Mon Nov 16 21:01:00 +0000 2020,@preising @GovMikeDeWine Walmart in Orlando requires mask!,Florida,,Walmart
136,1328442056893751300,frugalmaniac,Mon Nov 16 20:57:22 +0000 2020,Get your weekly #Walmart ad and #coupons to help you #save #money https://t.co/OV6JG973ID #follow #couponcodes #couponing,"MN, USA","Walmart,coupons,save,money,follow,couponcodes,couponing,",Walmart
137,1328441641431023616,Gamina11,Mon Nov 16 20:55:43 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Germany,,Walmart
138,1328440751617871874,aryoungson,Mon Nov 16 20:52:11 +0000 2020,@HeatherInWPG @deankoshelanyk Walmart st vital is horrible the worst! Went to the one on Taylor it was so much better,"Winnipeg, Manitoba",,Walmart
139,1328439859141369857,endbullyingasa7,Mon Nov 16 20:48:38 +0000 2020,"RT @michigannews: Walmart resumes counting customers, 20% capacity amid COVID-19 spike https://t.co/IjITlcyfQc",,,Walmart
140,1328438867918196738,AuntieB63,Mon Nov 16 20:44:41 +0000 2020,@trumpnightmare1 We were talking about Me being a SparkReview or through Walmart Saturday night.,Michigan,,Walmart
141,1328438371107172353,RaeRaeEman,Mon Nov 16 20:42:43 +0000 2020,"RT @WalmartCAGaming: Happy Monday! A quick update for customers (and hopeful customers):

If you're awaiting a shipping update on your #PS5…",,"PS5,",Walmart
142,1328436567648706567,Blazin_honey,Mon Nov 16 20:35:33 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Capitol Hill, DC",,Walmart
143,1328436292837797888,t_tommygraf,Mon Nov 16 20:34:28 +0000 2020,@stevelambertwpg Wouldn’t you base both risks of variables like how many people shop at each place? Say Walmart has 50 people in it. How many people do you encounter at the 5 say small stores you go to? I don’t believe spread is happening on surfaces it’s encounters that are spreading it,"Manitoba, Canada",,Walmart
144,1328434493431091202,CometsMum,Mon Nov 16 20:27:19 +0000 2020,#KKR being a humongous American #hedgefund. #Rakuten #Japan #Walmart #Seiyu https://t.co/PeT5Rx2dui,Canada,"KKR,hedgefund,Rakuten,Japan,Walmart,Seiyu,",Walmart
145,1328433584517083136,SocialistFT,Mon Nov 16 20:23:42 +0000 2020,@post_vermouth @Socialist_Sikh If you don't introduce new taxes to pay for it than Walmart workers pay for it.,Canada,,Walmart
146,1328432207975899136,musicislove127,Mon Nov 16 20:18:14 +0000 2020,@JuIia_Caesar No others like me don't like it either . Looks like the Walmart knock offs,Canada,,Walmart
147,1328432201197871104,GurshaanH,Mon Nov 16 20:18:12 +0000 2020,"RT @WalmartCAGaming: @siderealdrift You’re more than welcome to call, but we recommend checking stock at your local Walmart via the Walmart…",,,Walmart
148,1328432121862565890,TriCountyHumane,Mon Nov 16 20:17:53 +0000 2020,"FOUND: A Mixed Breed on Nov 16, 2020 at Walmart near Hwy 15. Please contact us for more information.","St Cloud, MN",,Walmart
149,1328432093924356104,MumbletyPangs,Mon Nov 16 20:17:46 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Chicago,,Walmart
150,1328431138243809282,mrspthomas23,Mon Nov 16 20:13:59 +0000 2020,@zipporahs A2). Last minute deals would be a quick run to target or Walmart ! #CareSmart,"Michigan, USA","CareSmart,",Walmart
151,1328429891071700996,murdermittens_,Mon Nov 16 20:09:01 +0000 2020,Me when I need something from target vs when I need something from Walmart. https://t.co/1fOe07JuZh,"Virginia, USA",,Walmart
152,1328429771798274057,BrockKrause,Mon Nov 16 20:08:33 +0000 2020,@thauserkstp I don’t see any walmart employees on this stage. I guess there frontline is behind the other frontlines.,"Duluth, MN",,Walmart
153,1328428814565830656,ThimSlim,Mon Nov 16 20:04:45 +0000 2020,7am this morning getting some “Tisha Pappa” from Walmart. Man In a PT Cruiser gone yell in the parking lot “I got that bag!”,"Michigan, USA",,Walmart
154,1328428667920392192,FOTTML,Mon Nov 16 20:04:10 +0000 2020,"@nickbarden The grey is definitely one of the worst parts. (Makes it look like a discount, Walmart piece). Make the grey white, a double or triple line at the bottom instead of the thick single, and the logo should the smaller one from around 1950 that our current one is inspired by.",Canada,,Walmart
155,1328427781152251906,Geeiapet,Mon Nov 16 20:00:38 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",South Carolina,,Walmart
156,1328427773745115143,betterbyfar,Mon Nov 16 20:00:36 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Edinburgh,,Walmart
157,1328427558497640452,_freshdaily_,Mon Nov 16 19:59:45 +0000 2020,Seen a bunch of tweets of people saying @Walmart canceled their PS5 order from the 12th.... I swear... it was so traumatic trying to get one. If they had me thinking for the last 4 days I had one then suddenly didnt idk... might have a mental breakdown #LastStraw #NeedAWin,Michigan,"LastStraw,NeedAWin,",Walmart
158,1328425304323395585,Johnny12264787,Mon Nov 16 19:50:48 +0000 2020,"RT @bmyska: Is there any logical reason that I can go to Walmart, Superstore, and Canadian Tire, but not Winners or to a nice restaurant fo…",,,Walmart
159,1328425266159423488,logicdog,Mon Nov 16 19:50:39 +0000 2020,"@JeffAWard The Walking Dead: MB (2020)
""Darryl scoots over to Walmart to get a new shower curtain liner. Also stops at Winners to look for sandals.""",Winnipeg,,Walmart
160,1328425002169995265,n_weva,Mon Nov 16 19:49:36 +0000 2020,"RT @bmyska: Is there any logical reason that I can go to Walmart, Superstore, and Canadian Tire, but not Winners or to a nice restaurant fo…",Toronto,,Walmart
161,1328424932343046144,bobs_house,Mon Nov 16 19:49:19 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",National Register of Historic Places,,Walmart
162,1328423219322208256,sqirlgirly,Mon Nov 16 19:42:31 +0000 2020,"RT @bmyska: Is there any logical reason that I can go to Walmart, Superstore, and Canadian Tire, but not Winners or to a nice restaurant fo…","Regina, Saskatchewan",,Walmart
163,1328422165079875585,Grezzy_07,Mon Nov 16 19:38:19 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
164,1328421545639862273,plainjigsaw,Mon Nov 16 19:35:52 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",BLM,,Walmart
165,1328420417321701376,Skipeaktopeak,Mon Nov 16 19:31:23 +0000 2020,@newsbreakApp They should close every Walmart store in the whole wide world! Suck it up buttercup! Give a redneck a break! They’re still learning what’s acceptable and what’s not!,"Michigan, USA",,Walmart
166,1328418864162508802,BigWoodieStyle,Mon Nov 16 19:25:12 +0000 2020,"@inrogers29 @AewUnrivaled @Walmart Jeremy states last week(or two weeks, hard to remember) that Walmart orders were shipping out, due to shelves in around 45-60 days.","Thief River Falls, MN",,Walmart
167,1328418848509333504,bestbonniebakes,Mon Nov 16 19:25:08 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Oahu, Hawaii",,Walmart
168,1328418232345235456,BlueBfan,Mon Nov 16 19:22:42 +0000 2020,@StefanieLasuik Then close fucking Walmart!!! I don’t get it!!!,"Manitoba, Canada",,Walmart
169,1328418146735284224,Champs13,Mon Nov 16 19:22:21 +0000 2020,"RT @WalmartCAGaming: Happy Monday! A quick update for customers (and hopeful customers):

If you're awaiting a shipping update on your #PS5…",,"PS5,",Walmart
170,1328417911397093381,BryanxD_98,Mon Nov 16 19:21:25 +0000 2020,RT @Lbabinz: @WalmartCAGaming Any news by chance of a restock on PlayStation 5 / Xbox Series X consoles in Canada for Black Friday like wha…,,,Walmart
171,1328417248281841670,rfd_hotdeals,Mon Nov 16 19:18:47 +0000 2020,"[Walmart] Black Friday deal Acer Nitro 15.6"" Nvidia GTX 1650 (4GB) $798 https://t.co/q6qAzuVgOM",Canada,,Walmart
172,1328416790326685697,arejayplays,Mon Nov 16 19:16:58 +0000 2020,"@JermainePlays Bro it stings so bad.  I carted one on Walmart, got part address confirmation and payment confirmation and then the site crashed after I clicked submit order.","Virginia, USA",,Walmart
173,1328416607178272769,VoteForChanges,Mon Nov 16 19:16:14 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
174,1328415066954272770,CulpeperSE,Mon Nov 16 19:10:07 +0000 2020,"Andrew Zachary Ray resolved his theft charge in Montgomery County Thursday with a plea agreement that brought him a day to serve in jail, a $100 fine and an order to repay Walmart $44.96. https://t.co/QxnLYNVhAo","Virginia, USA",,Walmart
175,1328414379365306375,sunnybama,Mon Nov 16 19:07:23 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Safe,,Walmart
176,1328414114432036865,IHaveABook4U,Mon Nov 16 19:06:20 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
177,1328413267228725248,thebeccamartin,Mon Nov 16 19:02:58 +0000 2020,"Walmart has really dropped my hours from 37.50, to 22, and now 15.....",Canada ,,Walmart
178,1328411262091333633,RENXca,Mon Nov 16 18:55:00 +0000 2020,"Walmart Inc. is selling a majority stake in Japanese supermarket chain Seiyu to investment firm and e-commerce company Rakuten for over $1 billion, after years of struggling to make money amid stiff competition. #RetailNews #Retail #Walmart 
https://t.co/Op7LXtz3bR",Canada,"RetailNews,Retail,Walmart,",Walmart
179,1328411063570882562,ASkillman14,Mon Nov 16 18:54:12 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
180,1328410676906184704,sewwhat97639276,Mon Nov 16 18:52:40 +0000 2020,@bkives How about stores like Costco and Walmart et al closing off all but the grocery sections.,Canada,,Walmart
181,1328410620224528384,BossIce9,Mon Nov 16 18:52:27 +0000 2020,RT @Oxxied: me on my way to walmart on december 21st to pick up my ps5 https://t.co/cwrB2eH0Hv,,,Walmart
182,1328410332734349319,STNeufeld,Mon Nov 16 18:51:18 +0000 2020,"@ScottBilleck I get it. Walmart is grocery, but can sell entire product assortment to walk-in traffic while small competition is shutdown. Local businesses have to find a way to survive. A loophole for both.","Niverville, MB",,Walmart
183,1328410193735061511,rhysabove,Mon Nov 16 18:50:45 +0000 2020,"@JamesLynd Man, my province had the lowest numbers in Canada, then 1 person got it, and everyone got too comfortable so now we have the HIGHEST number of cases. Places like Boston Pizza and Walmart just ignored the capacity rules entirely, too.","Winnipeg, Manitoba",,Walmart
184,1328409566460211200,CJOBSkylar,Mon Nov 16 18:48:15 +0000 2020,"Premier Brian Pallister’s news conference at 2:30 needs to provide sound supports for these businesses then. 

It’s incredibly unfair for Walmart, etc to be allowed to sell clothes, toys and electronics - taking away those sales from small business - because they have groceries. https://t.co/dwBRbwZhQs","Winnipeg, Manitoba",,Walmart
185,1328409356426088448,Gaming_Forever1,Mon Nov 16 18:47:25 +0000 2020,"RT @WalmartCAGaming: Happy Monday! A quick update for customers (and hopeful customers):

If you're awaiting a shipping update on your #PS5…",,"PS5,",Walmart
186,1328409335312084993,ApriGray,Mon Nov 16 18:47:20 +0000 2020,@newsbreakApp Apologies if you cannot see what I was replying to. It was a picture of a Walmart displaying several “people” who are hanged high above inside the store. Disgusting and Shameful!,Florida,,Walmart
